Web,Código,Descripción,Precio,Relación,Medida,Código Companía,Companía,Existencia,Loc : Habilitado,Loc : Autorizado,CodigoProducto,Producto,Peligrosidad,ONU,Cant Pallet,CodigoTipo,Subtipo,CodigoRubro,Tipo,Rubro,Descrip.Facturacion,Ferti Bolsa Granel,DivDepo,Densidad
1,105,ROGOR L (Bidon x 20 lts),0,20,Lts.,5,CHEMINOVA AGRO DE ARGENTINA SA,0,0,0,96,DIMETOATO,3,0,0,6,ORGANOFOSFORADOS,1,INSECTICIDAS,AGROQUIMICOS,ROGOR,,Ag;Co;TS;Va,1
1,106,METAMIDOFOS 60 (Bidon x 20 lts),0,20,Lts.,43,NUFARM S.A.,0,0,0,97,METAMIDOFOS,1,0,0,6,ORGANOFOSFORADOS,1,INSECTICIDAS,AGROQUIMICOS,METAMIDOFOS,,Ag;Co;TS;Va,1
0,107,BETA BAYTROID 5 EC (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,98,BETACYFLUTRIN,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,BETA,,Ag;Co;TS;Va,1
1,108,"2,4 D AMINA ATANOR (Bidon x 10 lts)",0,10,Lts.,2,ATANOR S.A.C.,0,0,0,41,"2,4 D SAL AMINA",2,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,"2,4 D Amina",,Ag;Co;TS;Va,1
1,109,HERBIFEN SAL AMINA ATANOR (Bidon x 10 lt,0,10,Lts.,2,ATANOR S.A.C.,0,1,0,41,"2,4 D SAL AMINA",2,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,HERBIFEN,,Ag;Co;TS;Va,2.34
1,110,ATRAZINA 90 ALVOR (Bolsa x 10 Kgs),0,10,Kgs.,16,ALVOR S.R.L.,0,0,0,380,ATRAZINA SOLIDA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,ATRAZINA,,Ag;Co;TS;Va,1
1,111,DARBAN 25% (Sobre x 200 Grs),0,0.2,Kgs.,13,AGRO MAX S.R.L.,0,0,0,53,CLORIMURON ETIL,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,DARBAN,,Ag;Co;TS;Va,1
1,112,ELITE (Bidon x 10 lts),0,10,Lts.,4,BASF ARGENTINA S.A.,0,0,0,72,IMAZETAPYR PENDIMETALIN,2,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,ELITE,,Ag;Co;TS;Va,1
1,113,MALBAN (Sobre x 480 Grs),0,0.48,Kgs.,37,ADAMA ARGENTINA S.A.,0,0,0,78,METSULFURON METIL,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,MALBAN,,Ag;Co;TS;Va,1
0,114,ARAENDO (Bidon x 20 lts),0,20,Lts.,16,ALVOR S.R.L.,0,0,0,93,ENDOSULFAN,1,0,0,6,ORGANOCLORADOS,1,INSECTICIDAS,AGROQUIMICOS,Araendo,,Ag;Co;TS;Va,1
1,115,VERDUGO (Bolsa x 5 Kgs),0,5,Kgs.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,94,ACEFATO,3,0,0,6,ORGANOFOSFORADOS,1,INSECTICIDAS,AGROQUIMICOS,VERDUGO,,Ag;Co;TS;Va,1
1,116,DECIS FLOW (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,0,0,100,DELTAMETRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,DECIS,,Ag;Co;TS;Va,1
1,117,DECIS FORTE (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,0,0,100,DELTAMETRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,DECIS,,Ag;Co;TS;Va,1
1,118,DECIS FORTE (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,100,DELTAMETRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,DECIS,,Ag;Co;TS;Va,1
0,119,DECISDAN (Bidon x 10 lts),0,10,Lts.,20,BAYER S.A.,0,0,0,101,DELTAMETRINA + ENDOSULFAN,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,DECISDAN,,Ag;Co;TS;Va,1
1,120,SILVER (Pack p/ 5 has),0,1,Pack,105,CORTEVA,0,0,0,107,GAMMACIALOTRINA + TIAMETOXAN,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,SILVER,,Ag;Co;TS;Va,5
1,121,LAMBDA SQ (Bidon 5 lts),0,5,Lts.,80,SINTESIS QUIMICA S.A.I.C,0,0,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,LAMBDA,,Ag;Co;TS;Va,1.12
1,122,LAMDEX - B.Amarilla (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,LAMDEX,,Ag;Co;TS;Va,1.12
0,123,PHIL LAMBDA (Bidon 1 lt),0,1,Lts.,44,PHILAGRO S.A.,0,0,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,PHIL,,Ag;Co;TS;Va,1.12
1,124,PHIL LAMBDA (Bidon 5 lts),0,5,Lts.,44,PHILAGRO S.A.,0,0,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,PHIL,,Ag;Co;TS;Va,1.12
0,125,"ARCHER PLUS (Frasco x 0,25 lts)",0,0.25,Lts.,5,CHEMINOVA AGRO DE ARGENTINA SA,0,0,0,104,GAMMACIALOTRINA,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,Archer,,Ag;Co;TS;Va,1
1,126,FIGHTER PLUS (Frasco x 0.25 lts),0,0.25,Lts.,105,CORTEVA,0,0,0,104,GAMMACIALOTRINA,4,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,FIGHTER,,Ag;Co;TS;Va,1
1,127,"CLAP (Frasco x 0,20 lts)",0,0.2,Lts.,20,BAYER S.A.,0,0,0,103,FIPRONIL,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,CLAP,,Ag;Co;TS;Va,1
1,128,RELDAN PLUS - B Amarilla (Bidon 1 lt),0,1,Lts.,105,CORTEVA,0,0,0,108,CLORPIRIFOS DELTAMETRINA,3,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,RELDAN,,Ag;Co;TS;Va,1.4
1,129,RELDAN PLUS - B Amarilla (Bidon 5 lts),0,5,Lts.,105,CORTEVA,0,1,0,108,CLORPIRIFOS DELTAMETRINA,4,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,RELDAN,,Ag;Co;TS;Va,1.4
1,130,FUVOS (Bidon 1 lt),0,1,Lts.,28,FUGRAN COMERCIAL E IND.,0,0,0,109,D.D.V.P.,1,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,FUVOS,,Ag;Co;TS;Va,1
1,131,"DELTA PLUS (Frasco x 0,20 lts)",0,0.2,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,110,DELTAMETRINA,2,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,DELTA,,Ag;Co;TS;Va,1
1,132,ACTELLIC 50 (Bidon 1 lt),0,1,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,112,PIRIMIFOS METIL,4,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,Actellic,,Ag;Co;TS;Va,1
1,133,CKC ALFALFA Y MELILOTUS (Sobre x170Grs),0,1,Unid.,53,LABORATORIOS CKC ARGENTINA S.A,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CKC,,Ag;Co;TS;Va,0.17
1,134,LEGUMINANTE PASTURAS (Sobre x 200 Grs),0,1,Unid.,32,LABORATORIO ALQUIMIA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,LEGUMINANTE,,Ag;Co;TS;Va,0.2
1,135,ALLEGRO - B.Verde (Bidon 5 lts),0,5,Lts.,4,BASF ARGENTINA S.A.,0,1,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,Allegro,,Ag;Co;TS;Va,1
1,136,PUCARA (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,1,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,PUCARA,,Ag;Co;TS;Va,1
1,137,DUETT (Bidon 5 lts),0,5,Lts.,4,BASF ARGENTINA S.A.,0,0,0,389,FUNGICIDAS,3,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,DUETT,,Ag;Co;TS;Va,1
1,138,ORIUS 25 EW (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,ORIUS,,Ag;Co;TS;Va,1
1,139,SUPREME (Bidon 1 lt),0,1,Lts.,37,ADAMA ARGENTINA S.A.,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,SUPREME,,Ag;Co;TS;Va,1
1,140,PROTECTOR INSECTICIDA (Bidon 1 lt),0,1,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,129,PROTECTOR,1,0,0,19,ADITIVOS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PROTECTOR,,Ag;Co;TS;Va,1
0,141,GAUCHO 60 FS (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,0,0,136,TT INSECTICIDAS,3,0,0,19,INSECTICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,GAUCHO,,Ag;Co;TS;Va,1
1,142,FUTUR CJ (Bidon 5 lts),0,5,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,136,TT INSECTICIDAS,2,0,0,19,INSECTICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,FUTUR,,Ag;Co;TS;Va,1
1,143,COMET (Bidon 1 lt),0,1,Lts.,4,BASF ARGENTINA S.A.,0,0,0,389,FUNGICIDAS,2,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,COMET,,Ag;Co;TS;Va,1
1,144,NITRAGIN MAIZ ( 1.2 lt X 500KG),0,1.2,Lts.,89,NOVOZYMES BIOAG,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,1
1,145,RIZOFOS LIQ MAIZ (Para 200 Kgs),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZOFOS,,Ag;Co;TS;Va,1
1,146,OPERA - B.Amarilla (Bidon 5 lts),0,5,Lts.,4,BASF ARGENTINA S.A.,0,1,0,389,FUNGICIDAS,2,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,OPERA,,Ag;Co;TS;Va,1
1,147,IMIDA NOVA 60 - B.Amarilla (Bidon 1 lt),0,1,Lts.,35,NOVA S.A.,0,1,0,136,TT INSECTICIDAS,2,0,0,19,INSECTICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,IMIDA,,Ag;Co;TS;Va,1
1,148,IMI 60 FS SUMAGRO (Bidon 1 lt),0,1,Lts.,13,AGRO MAX S.R.L.,0,0,0,136,TT INSECTICIDAS,2,0,0,19,INSECTICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,IMI,,Ag;Co;TS;Va,1
1,149,INOCULANTE PROMOZION MAIZ  Pack8000 Kgs,0,1,Pack,35,NOVA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,INOCULANTE,,Ag;Co;TS;Va,5
1,150,CURASEMILLAS NOVA (Bidon x 20 lts),0,20,Lts.,35,NOVA S.A.,0,0,0,294,TT FUNGICIDA CURASEMILLA,4,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CURASEMILLAS,,Ag;Co;TS;Va,1
1,151,CURASEMILLAS NOVA - B.Azul (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,294,TT FUNGICIDA CURASEMILLA,3,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CURASEMILLAS,,Ag;Co;TS;Va,1
1,152,LACTOSILO (Sobre x 250 Grs),0,0.25,Kgs.,14,AGVANCE S.A.,0,0,0,396,INOCULANTE,3,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,LACTOSILO,,Ag;Co;TS;Va,1
1,153,NITRAGIN OPTIMIZE FULL (16L X 2500 Kgs),0,1,Pack,89,NOVOZYMES BIOAG,0,0,0,236,TT FUNGICIDA CURAS PROTECTO,4,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,5
1,154,RITIRAM CARB (Bidon 5 lts),0,5,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RITIRAM,,Ag;Co;TS;Va,1
1,155,CKC PACK SOJA SISTEMICO (Para 3750 Kgs),0,1,Pack,53,LABORATORIOS CKC ARGENTINA S.A,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CKC,,Ag;Co;TS;Va,5
1,156,JINETE WS 50 (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,0,0,137,TT FUNGICIDA,4,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,JINETE,,Ag;Co;TS;Va,1
1,157,NITRAGIN COMBI FULL ACTION(16 LP/2500Kg),0,1,Lts.,89,NOVOZYMES BIOAG,0,0,0,393,INOCULANTE CURA FUNG PROTECTOR,3,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,1
1,158,"NITRAGIN OPT. ACRONIS (13,5 LX2500 Kg)",0,1,Pack,89,NOVOZYMES BIOAG,0,0,0,142,INOCULANTE CURASEMILLA FUNGIC,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,5
0,159,NITRAPACK (Para 1000 Kgs),0,1,Pack,42,NITRAP S.R.L.,0,0,0,259,INOCULANTE CURASEMILLA,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAPACK,,Ag;Co;TS;Va,5
1,160,RIZO PAC CARB (Para 5200 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO PACK,,Ag;Co;TS;Va,5
1,161,RIZO PACK MAX (Para 3000 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,259,INOCULANTE CURASEMILLA,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO PACK,,Ag;Co;TS;Va,5
0,162,NITRAPACK PREINOCULADO (Para 1000 Kgs),0,1,Pack,42,NITRAP S.R.L.,0,0,0,394,INOCULANTE CURASEMILLA PROTECT,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAPACK,,Ag;Co;TS;Va,5
1,163,PACK NOVA PREMIUM (Para 4000 Kgs),0,1,Pack,35,NOVA S.A.,0,0,0,394,INOCULANTE CURASEMILLA PROTECT,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PACK NOVA,,Ag;Co;TS;Va,5
1,164,PRE PACK CARB NF (Para 3200 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,259,INOCULANTE CURASEMILLA,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PRE PACK,,Ag;Co;TS;Va,5
1,165,PRE PACK MAX (Para 3000 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,259,INOCULANTE CURASEMILLA,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PRE PACK,,Ag;Co;TS;Va,5
1,166,PRE PACK NOVA (Para 4000 Kgs),0,1,Pack,35,NOVA S.A.,0,0,0,394,INOCULANTE CURASEMILLA PROTECT,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PRE PACK,,Ag;Co;TS;Va,5
1,167,CARBENZADIM (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,CARBENZADIM,,Ag;Co;TS;Va,1
1,168,SPHERE MAX SC (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,1,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,SPHERE,,Ag;Co;TS;Va,1
1,169,NITRAGIN OPTIMIZE (Para 5000 Kgs),0,1,Pack,89,NOVOZYMES BIOAG,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,5
0,170,NITRAP MAX DUO (Para 1500 Kgs),0,1,Pack,42,NITRAP S.R.L.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,5
1,171,CKC LIQUID SOJA (Sachet de 0.75 Lts),0,1,Unid.,53,LABORATORIOS CKC ARGENTINA S.A,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CKC,,Ag;Co;TS;Va,0.75
1,172,NITRAGIN CELL TECH SD ( 7.5 LX2500KG  ),0,7.5,Lts.,89,NOVOZYMES BIOAG,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,1
0,173,NITRAP MAX (Sachet de 0.5Lts),0,0.5,Lts.,42,NITRAP S.R.L.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,1
0,174,NITRAP MAX (Practicaja x 2 Lts),0,2,Lts.,42,NITRAP S.R.L.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,1
0,175,NITRAP MAX (Vejiga x 5 Lts),0,5,Lts.,42,NITRAP S.R.L.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,1
1,176,RISOJA (Sobre x 200 Grs),0,0.2,Kgs.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,3,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RISOJA,,Ag;Co;TS;Va,1
1,177,RIZO LIQ (Sachet de 0.4 Lts),0,0.4,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,1
1,178,RIZO LIQ (Vejiga x 1.1 lts),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,1.1
1,179,RIZO LIQ (Vejiga x 1.4 lts),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,1.4
1,180,RIZO LIQ (Vejiga x 7 lts),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,7
1,181,INOCULANTE CONCENTRADO (Para 4000 Kgs),0,1,Pack,35,NOVA S.A.,0,0,0,395,INOCULANTE PROTECTOR,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,INOCULANTE,,Ag;Co;TS;Va,5
0,182,NITRAP MAX PREINOCULADO (Para 2000 Kgs),0,1,Pack,42,NITRAP S.R.L.,0,0,0,395,INOCULANTE PROTECTOR,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,5
1,183,PRE INOCULANTE (Para 4000 Kgs),0,1,Pack,35,NOVA S.A.,0,1,0,395,INOCULANTE PROTECTOR,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,PRE INOCULANTE,,Ag;Co;TS;Va,5
1,184,RIZO LIQ SURCO (Pack p/20 has),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,1,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,5
1,185,RIZO MAX (Para 1600 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO MAX,,Ag;Co;TS;Va,5
1,186,CKC PROTECT (Bidon 5 lts),0,5,Lts.,53,LABORATORIOS CKC ARGENTINA S.A,0,0,0,129,PROTECTOR,4,0,0,19,ADITIVOS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CKC,,Ag;Co;TS;Va,1
1,187,RITIRAM PLUS ELE (Bidon 1 lt),0,1,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RITIRAM,,Ag;Co;TS;Va,1
1,188,RITIRAM PLUS ELE (Bidon 5 lts),0,5,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RITIRAM,,Ag;Co;TS;Va,1
1,189,SICURO (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,138,TT FUNGICIDA CURAS INSECTIC,4,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,SICURO,,Ag;Co;TS;Va,1
1,190,QUILT CP,0,1,Unid.,105,CORTEVA,0,0,0,389,FUNGICIDAS,3,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,QUILT,,Ag;Co;TS;Va,1
1,191,CONCEP III (Frasco x 100 cc),0,0.1,Lts.,50,SYNGENTA S.A.,0,1,0,129,PROTECTOR,2,0,0,19,ADITIVOS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CONCEP,,Ag;Co;TS;Va,1
1,192,RITIRAM CARB VIOLETA (Bidon 5 lts),0,5,Lts.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RITIRAM,,Ag;Co;TS;Va,1
1,193,YUNTA (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,392,TT FUNGICIDA INSECTICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,YUNTA,,Ag;Co;TS;Va,1
0,194,BUMPER (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,0,0,389,FUNGICIDAS,2,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,BUMPER,,Ag;Co;TS;Va,1
1,195,BUCANER 43 (Bidon 5 lts),0,5,Lts.,13,AGRO MAX S.R.L.,0,0,0,389,FUNGICIDAS,3,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,BUCANER,,Ag;Co;TS;Va,1
1,196,NATIVO (Bidon 6 lts),0,6,Lts.,20,BAYER S.A.,0,0,0,389,FUNGICIDAS,3,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,NATIVO,,Ag;Co;TS;Va,1
1,197,SPHERE (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,SPHERE,,Ag;Co;TS;Va,1
1,198,FOLICUR (Bidon x 10 lts),0,10,Lts.,20,BAYER S.A.,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,FOLICUR,,Ag;Co;TS;Va,1
0,199,COLOSO (Bidon x 10 lts),0,10,Lts.,105,CORTEVA,0,0,0,389,FUNGICIDAS,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,COLOSO,,Ag;Co;TS;Va,1
1,200,GRAMINANTE TRIGO (Sachet de 1 Kg),0,1,Kgs.,32,LABORATORIO ALQUIMIA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,GRAMINANTE,,Ag;Co;TS;Va,1
1,201,ACRONIS (Bidon 5 lts),0,5,Lts.,4,BASF ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Acroins,,Ag;Co;TS;Va,1
1,202,ACRONIS (Bidon 2.5 lts),0,2.5,Lts.,4,BASF ARGENTINA S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Acroins,,Ag;Co;TS;Va,1
