Year,Week,Product,UOM,Deposit,Quantity
2020,3,92,Lts.,10,20.0
2020,3,92,Lts.,14,200.0
2020,3,92,Lts.,61,65.0
2020,3,92,Lts.,62,195.0
2020,3,92,Lts.,63,310.0
2020,3,95,Lts.,3,100.0
2020,3,95,Lts.,10,220.0
2020,3,95,Lts.,11,200.0
2020,3,95,Lts.,15,120.0
2020,3,95,Lts.,62,60.0
2020,3,95,Lts.,63,200.0
2020,4,102,Lts.,3,400.0
2020,4,102,Lts.,14,40.0
2020,4,102,Lts.,15,180.0
2020,4,102,Lts.,61,15.0
2020,4,102,Lts.,62,60.0
2020,4,102,Lts.,63,205.0
2020,4,103,Kgs.,11,0.7
2020,4,103,Kgs.,14,3.0
2020,4,103,Kgs.,62,3.7
2020,4,103,Kgs.,63,1.6
2020,4,104,Lts.,61,0.5
2020,4,104,Lts.,62,11.0
2020,4,106,Lts.,3,12.0
2020,4,106,Lts.,15,116.0
2020,4,106,Lts.,62,50.0
2020,4,106,Lts.,63,138.0
2020,4,108,Lts.,61,5.0
2020,4,111,Unid.,61,2.0
2020,4,136,Lts.,62,10.0
2020,4,157,Lts.,62,280.0
2020,4,158,Lts.,1,200.0
2020,4,158,Lts.,2,20.0
2020,4,158,Lts.,3,60.0
2020,4,158,Lts.,7,20.0
2020,4,158,Lts.,10,400.0
2020,4,158,Lts.,14,660.0
2020,4,158,Lts.,15,3700.0
2020,4,158,Lts.,61,320.0
2020,4,158,Lts.,62,3820.0
2020,4,158,Lts.,63,1240.0
2020,4,158,Lts.,98,40.0
2020,4,159,Lts.,3,66.0
2020,4,159,Lts.,7,10.0
2020,4,159,Lts.,10,18.0
2020,4,159,Lts.,14,21.0
2020,4,159,Lts.,15,69.0
2020,4,159,Lts.,61,7.0
2020,4,159,Lts.,62,102.0
2020,4,159,Lts.,63,8.0
2020,4,159,Lts.,98,1.0
2020,4,160,Lts.,1,30.0
2020,4,160,Lts.,2,50.0
2020,4,160,Lts.,4,20.0
2020,4,160,Lts.,10,350.0
2020,4,160,Lts.,14,50.0
2020,4,160,Lts.,15,40.0
2020,4,160,Lts.,22,130.0
2020,4,160,Lts.,61,280.0
2020,4,160,Lts.,62,450.0
2020,4,160,Lts.,63,290.0
2020,4,161,Pack,62,38.0
2020,4,166,Lts.,2,25.0
2020,4,166,Lts.,14,5.0
2020,4,166,Lts.,15,4.0
2020,4,166,Lts.,22,18.0
2020,4,166,Lts.,62,31.0
2020,4,166,Lts.,63,335.0
2020,4,166,Lts.,98,2.0
2020,4,167,Lts.,2,50.0
2020,4,168,Lts.,2,380.0
2020,4,168,Lts.,3,40.0
2020,4,168,Lts.,7,20.0
2020,4,168,Lts.,14,480.0
2020,4,168,Lts.,15,360.0
2020,4,168,Lts.,61,160.0
2020,4,168,Lts.,62,1080.0
2020,4,168,Lts.,63,40.0
2020,4,217,Bls.,14,4.0
2020,4,220,Lts.,10,25.0
2020,4,238,Unid.,15,1.0
2020,4,280,Lts.,62,105.0
2020,4,282,Kgs.,3,1.75
2020,4,282,Kgs.,10,19.25
2020,4,282,Kgs.,15,1.75
2020,4,292,Pack,62,13.0
2020,4,299,Lts.,62,65.0
2020,4,377,Lts.,3,40.0
2020,4,377,Lts.,62,620.0
2020,4,380,Kgs.,14,130.0
2020,4,380,Kgs.,62,645.0
2020,4,380,Kgs.,63,30.0
2020,4,386,Lts.,22,25.0
2020,4,389,Lts.,10,310.0
2020,4,389,Lts.,15,745.0
2020,4,389,Lts.,61,375.0
2020,4,389,Lts.,62,970.0
2020,4,389,Lts.,63,1095.0
2020,4,41,Lts.,2,20.0
2020,4,41,Lts.,14,120.0
2020,4,41,Lts.,15,60.0
2020,4,41,Lts.,62,360.0
2020,4,41,Lts.,63,40.0
2020,4,42,Lts.,61,1500.0
2020,4,42,Lts.,62,180.0
2020,4,430,Pack,1,2.0
2020,4,430,Pack,2,33.0
2020,4,430,Pack,14,6.0
2020,4,430,Pack,15,12.0
2020,4,430,Pack,62,52.0
2020,4,430,Pack,63,6.0
2020,4,431,Lts.,7,5.0
2020,4,431,Lts.,10,120.0
2020,4,431,Lts.,14,5.0
2020,4,431,Lts.,22,5.0
2020,4,431,Lts.,61,110.0
2020,4,434,Kgs.,2,5.04
2020,4,434,Kgs.,4,5.76
2020,4,434,Kgs.,15,5.3999999999999995
2020,4,434,Kgs.,62,2.16
2020,4,481,Tn.,14,0.8999999999999999
2020,4,481,Tn.,63,0.7
2020,4,489,Lts.,1,60.0
2020,4,489,Lts.,3,400.0
2020,4,489,Lts.,4,80.0
2020,4,489,Lts.,10,250.0
2020,4,489,Lts.,14,115.0
2020,4,489,Lts.,15,500.0
2020,4,489,Lts.,22,60.0
2020,4,489,Lts.,61,120.0
2020,4,489,Lts.,62,940.0
2020,4,489,Lts.,63,120.0
2020,4,51,Lts.,3,40.0
2020,4,51,Lts.,10,20.0
2020,4,51,Lts.,61,20.0
2020,4,51,Lts.,62,880.0
2020,4,51,Lts.,63,655.0
2020,4,52,Lts.,61,20.0
2020,4,52,Lts.,63,5.0
2020,4,53,Kgs.,62,1.2
2020,4,54,Lts.,9,40.0
2020,4,54,Lts.,14,20.0
2020,4,54,Lts.,62,10.0
2020,4,56,Kgs.,3,1.5
2020,4,56,Kgs.,10,1.0
2020,4,56,Kgs.,11,0.5
2020,4,56,Kgs.,14,2.0
2020,4,56,Kgs.,61,1.5
2020,4,56,Kgs.,62,4.5
2020,4,56,Kgs.,63,0.5
2020,4,59,Lts.,61,300.0
2020,4,65,Lts.,1,560.0
2020,4,65,Lts.,2,160.0
2020,4,65,Lts.,3,1360.0
2020,4,65,Lts.,4,220.0
2020,4,65,Lts.,7,20.0
2020,4,65,Lts.,10,3660.0
2020,4,65,Lts.,14,5640.0
2020,4,65,Lts.,15,4820.0
2020,4,65,Lts.,22,100.0
2020,4,65,Lts.,61,6860.0
2020,4,65,Lts.,62,13120.0
2020,4,65,Lts.,63,17500.0
2020,4,65,Lts.,98,20.0
2020,4,666,Lts.,62,40.0
2020,4,68,Lts.,1,15.0
2020,4,68,Lts.,2,75.0
2020,4,68,Lts.,3,55.0
2020,4,68,Lts.,14,30.0
2020,4,68,Lts.,15,380.0
2020,4,68,Lts.,61,105.0
2020,4,68,Lts.,62,675.0
2020,4,68,Lts.,63,80.0
2020,4,68,Lts.,98,15.0
2020,4,69,Pack,62,2.0
2020,4,693,Lts.,62,10.0
2020,4,693,Lts.,63,2.0
2020,4,696,Lts.,15,74.0
2020,4,696,Lts.,61,11.0
2020,4,696,Lts.,62,98.0
2020,4,696,Lts.,63,19.0
2020,4,696,Lts.,98,2.0
2020,4,70,Lts.,61,20.0
2020,4,70,Lts.,62,30.0
2020,4,70,Lts.,63,160.0
2020,4,71,Kgs.,62,3.575
2020,4,711,Lts.,10,145.0
2020,4,711,Lts.,15,40.0
2020,4,711,Lts.,61,360.0
2020,4,711,Lts.,62,110.0
2020,4,727,Bls.,98,13.0
2020,4,73,Pack,63,2.0
2020,4,735,Lts.,1,40.0
2020,4,735,Lts.,2,80.0
2020,4,735,Lts.,3,20.0
2020,4,735,Lts.,10,120.0
2020,4,735,Lts.,14,380.0
2020,4,735,Lts.,15,20.0
2020,4,735,Lts.,62,60.0
2020,4,735,Lts.,63,520.0
2020,4,736,Lts.,62,280.0
2020,4,77,Lts.,61,60.0
2020,4,77,Lts.,62,300.0
2020,4,77,Lts.,63,80.0
2020,4,776,Lts.,14,2.0
2020,4,776,Lts.,62,1.0
2020,4,78,Kgs.,61,0.25
2020,4,78,Kgs.,62,2.0
2020,4,78,Kgs.,63,3.5
2020,4,788,Lts.,14,5.0
2020,4,788,Lts.,15,5.0
2020,4,788,Lts.,62,1.0
2020,4,788,Lts.,63,5.0
2020,4,792,Lts.,2,180.0
2020,4,792,Lts.,3,40.0
2020,4,792,Lts.,10,55.0
2020,4,792,Lts.,15,25.0
2020,4,792,Lts.,61,50.0
2020,4,792,Lts.,62,25.0
2020,4,792,Lts.,63,50.0
2020,4,793,Lts.,63,1.0
2020,4,794,Tn.,1,0.625
2020,4,80,Lts.,1,20.0
2020,4,80,Lts.,9,20.0
2020,4,80,Lts.,15,60.0
2020,4,80,Lts.,62,660.0
2020,4,80,Lts.,63,220.0
2020,4,83,Lts.,1,35.0
2020,4,83,Lts.,3,5.0
2020,4,83,Lts.,10,10.0
2020,4,83,Lts.,15,20.0
2020,4,83,Lts.,61,10.0
2020,4,83,Lts.,62,480.0
2020,4,83,Lts.,63,30.0
2020,4,85,Lts.,61,1.0
2020,4,88,Lts.,10,200.0
2020,4,88,Lts.,61,45.0
2020,4,88,Lts.,62,80.0
2020,4,89,Lts.,10,200.0
2020,4,91,Lts.,14,30.0
2020,4,91,Lts.,63,130.0
2020,4,92,Lts.,1,25.0
2020,4,92,Lts.,2,20.0
2020,4,92,Lts.,3,45.0
2020,4,92,Lts.,4,20.0
2020,4,92,Lts.,10,90.0
2020,4,92,Lts.,14,220.0
2020,4,92,Lts.,61,130.0
2020,4,92,Lts.,62,195.0
2020,4,92,Lts.,63,140.0
2020,4,95,Lts.,1,20.0
2020,4,95,Lts.,3,280.0
2020,4,95,Lts.,10,120.0
2020,4,95,Lts.,14,40.0
2020,4,95,Lts.,61,120.0
2020,4,95,Lts.,62,40.0
2020,4,95,Lts.,63,480.0
2020,5,102,Lts.,1,100.0
2020,5,102,Lts.,2,42.0
2020,5,102,Lts.,10,60.0
2020,5,102,Lts.,11,40.0
2020,5,102,Lts.,14,60.0
2020,5,102,Lts.,15,128.0
2020,5,102,Lts.,61,60.0
2020,5,102,Lts.,62,20.0
2020,5,102,Lts.,63,190.0
2020,5,103,Kgs.,14,0.2
2020,5,103,Kgs.,63,4.0
2020,5,104,Lts.,62,6.5
2020,5,106,Lts.,3,9.0
2020,5,106,Lts.,15,136.0
2020,5,106,Lts.,62,115.0
2020,5,106,Lts.,63,142.0
2020,5,112,Pack,4,2.0
2020,5,158,Lts.,1,120.0
2020,5,158,Lts.,2,40.0
2020,5,158,Lts.,3,180.0
2020,5,158,Lts.,9,360.0
2020,5,158,Lts.,10,260.0
2020,5,158,Lts.,14,1320.0
2020,5,158,Lts.,15,2280.0
2020,5,158,Lts.,61,480.0
2020,5,158,Lts.,62,980.0
2020,5,158,Lts.,63,3000.0
2020,5,158,Lts.,98,20.0
2020,5,159,Lts.,2,74.0
2020,5,159,Lts.,7,10.0
2020,5,159,Lts.,10,21.0
2020,5,159,Lts.,14,4.0
2020,5,159,Lts.,15,35.0
2020,5,159,Lts.,61,15.0
2020,5,159,Lts.,63,42.0
2020,5,160,Lts.,1,110.0
2020,5,160,Lts.,2,80.0
2020,5,160,Lts.,4,120.0
2020,5,160,Lts.,10,290.0
2020,5,160,Lts.,14,30.0
2020,5,160,Lts.,15,140.0
2020,5,160,Lts.,61,300.0
2020,5,160,Lts.,62,380.0
2020,5,160,Lts.,63,200.0
2020,5,161,Pack,14,8.0
2020,5,161,Pack,62,53.0
2020,5,166,Lts.,2,6.0
2020,5,166,Lts.,61,8.0
2020,5,166,Lts.,62,5.0
2020,5,166,Lts.,63,24.0
2020,5,167,Lts.,2,80.0
2020,5,168,Lts.,14,900.0
2020,5,168,Lts.,15,60.0
2020,5,168,Lts.,62,100.0
2020,5,215,Kgs.,61,150.0
2020,5,220,Lts.,62,75.0
2020,5,238,Unid.,63,2.0
2020,5,249,Kgs.,15,320.0
2020,5,259,Pack,2,1.0
2020,5,371,Lts.,61,20.0
2020,5,377,Lts.,62,20.0
2020,5,380,Kgs.,2,810.0
2020,5,380,Kgs.,14,30.0
2020,5,380,Kgs.,62,280.0
2020,5,380,Kgs.,63,300.0
2020,5,389,Lts.,2,25.0
2020,5,389,Lts.,3,295.0
2020,5,389,Lts.,9,840.0
2020,5,389,Lts.,10,430.0
2020,5,389,Lts.,15,845.0
2020,5,389,Lts.,22,25.0
2020,5,389,Lts.,61,830.0
2020,5,389,Lts.,62,385.0
2020,5,389,Lts.,63,355.0
2020,5,389,Unid.,61,4.0
2020,5,408,Unid.,1,1.0
2020,5,408,Unid.,62,1.0
2020,5,408,Unid.,63,19.0
2020,5,41,Lts.,14,40.0
2020,5,41,Lts.,63,100.0
2020,5,42,Lts.,14,160.0
2020,5,42,Lts.,62,20.0
2020,5,430,Pack,14,3.0
2020,5,430,Pack,62,38.0
2020,5,430,Pack,63,3.0
2020,5,431,Lts.,10,10.0
2020,5,434,Kgs.,2,3.24
2020,5,434,Kgs.,61,7.2
2020,5,481,Tn.,61,2.2
2020,5,489,Lts.,2,60.0
2020,5,489,Lts.,10,195.0
2020,5,489,Lts.,15,420.0
2020,5,489,Lts.,61,260.0
2020,5,489,Lts.,62,680.0
2020,5,489,Lts.,63,220.0
2020,5,489,Lts.,98,40.0
2020,5,51,Lts.,3,110.0
2020,5,51,Lts.,15,240.0
2020,5,51,Lts.,61,50.0
2020,5,51,Lts.,62,315.0
2020,5,51,Lts.,63,10.0
2020,5,52,Lts.,3,115.0
2020,5,52,Lts.,61,300.0
2020,5,53,Kgs.,1,1.2
2020,5,53,Kgs.,3,8.0
2020,5,53,Kgs.,14,3.1999999999999997
2020,5,53,Kgs.,61,4.4
2020,5,53,Kgs.,63,0.198
2020,5,54,Lts.,10,10.0
2020,5,54,Lts.,62,70.0
2020,5,56,Kgs.,10,8.0
2020,5,56,Kgs.,15,1.5
2020,5,56,Kgs.,18,0.5
2020,5,56,Kgs.,62,6.0
2020,5,56,Kgs.,63,0.5
2020,5,59,Lts.,3,140.0
2020,5,60,Lts.,2,35.0
2020,5,63,Lts.,62,10.0
2020,5,65,Lts.,1,2640.0
2020,5,65,Lts.,2,2800.0
2020,5,65,Lts.,3,620.0
2020,5,65,Lts.,10,1560.0
2020,5,65,Lts.,14,2620.0
2020,5,65,Lts.,15,1480.0
2020,5,65,Lts.,18,1500.0
2020,5,65,Lts.,61,5660.0
2020,5,65,Lts.,62,11040.0
2020,5,65,Lts.,63,2800.0
2020,5,666,Lts.,62,70.0
2020,5,68,Lts.,1,10.0
2020,5,68,Lts.,2,30.0
2020,5,68,Lts.,3,25.0
2020,5,68,Lts.,10,25.0
2020,5,68,Lts.,14,70.0
2020,5,68,Lts.,15,90.0
2020,5,68,Lts.,61,130.0
2020,5,68,Lts.,62,140.0
2020,5,68,Lts.,63,170.0
2020,5,69,Pack,63,9.0
2020,5,693,Lts.,1,44.0
2020,5,693,Lts.,62,10.0
2020,5,696,Lts.,3,7.0
2020,5,696,Lts.,10,12.0
2020,5,696,Lts.,15,106.0
2020,5,696,Lts.,61,9.0
2020,5,696,Lts.,62,84.0
2020,5,696,Lts.,63,60.0
2020,5,70,Lts.,61,40.0
2020,5,711,Lts.,3,130.0
2020,5,711,Lts.,10,350.0
2020,5,711,Lts.,15,315.0
2020,5,711,Lts.,22,20.0
2020,5,711,Lts.,61,250.0
2020,5,711,Lts.,62,440.0
2020,5,711,Lts.,63,370.0
2020,5,73,Lts.,14,15.0
2020,5,73,Pack,10,3.0
2020,5,735,Lts.,10,20.0
2020,5,735,Lts.,14,240.0
2020,5,735,Lts.,61,520.0
2020,5,735,Lts.,62,260.0
2020,5,735,Lts.,63,460.0
2020,5,761,Bls.,1,58.0
2020,5,761,Bls.,2,69.0
2020,5,761,Bls.,10,97.0
2020,5,761,Bls.,15,15.0
2020,5,761,Bls.,98,153.0
2020,5,766,Tn.,1,5.125
2020,5,766,Tn.,61,0.7
2020,5,768,Tn.,1,4.25
2020,5,774,Tn.,1,2.75
2020,5,776,Lts.,61,1.0
2020,5,776,Lts.,63,1.0
2020,5,78,Kgs.,62,1.0
2020,5,788,Lts.,15,1.0
2020,5,792,Lts.,1,35.0
2020,5,792,Lts.,10,15.0
2020,5,792,Lts.,11,145.0
2020,5,792,Lts.,14,195.0
2020,5,792,Lts.,15,10.0
2020,5,792,Lts.,61,55.0
2020,5,792,Lts.,62,120.0
2020,5,792,Lts.,63,275.0
2020,5,793,Lts.,61,12.0
2020,5,80,Lts.,62,160.0
2020,5,83,Lts.,2,30.0
2020,5,83,Lts.,10,15.0
2020,5,83,Lts.,14,35.0
2020,5,83,Lts.,61,5.0
2020,5,83,Lts.,62,5.0
2020,5,83,Lts.,63,5.0
2020,5,88,Lts.,2,700.0
2020,5,88,Lts.,62,40.0
2020,5,88,Lts.,63,80.0
2020,5,89,Lts.,2,50.0
2020,5,89,Lts.,14,30.0
2020,5,91,Lts.,14,225.0
2020,5,91,Lts.,62,25.0
2020,5,91,Lts.,63,100.0
2020,5,92,Lts.,1,60.0
2020,5,92,Lts.,2,25.0
2020,5,92,Lts.,4,160.0
2020,5,92,Lts.,10,230.0
2020,5,92,Lts.,14,325.0
2020,5,92,Lts.,22,10.0
2020,5,92,Lts.,61,145.0
2020,5,92,Lts.,62,375.0
2020,5,92,Lts.,63,495.0
2020,5,95,Lts.,2,140.0
2020,5,95,Lts.,3,200.0
2020,5,95,Lts.,14,20.0
2020,5,95,Lts.,15,40.0
2020,5,95,Lts.,22,40.0
2020,5,95,Lts.,61,120.0
2020,5,95,Lts.,63,420.0
2020,6,102,Lts.,2,40.0
2020,6,102,Lts.,3,128.0
2020,6,102,Lts.,10,40.0
2020,6,102,Lts.,14,145.0
2020,6,102,Lts.,61,20.0
2020,6,102,Lts.,63,445.0
2020,6,103,Kgs.,63,1.0
2020,6,104,Lts.,3,6.0
2020,6,104,Lts.,63,10.5
2020,6,106,Lts.,2,20.0
2020,6,106,Lts.,3,50.0
2020,6,106,Lts.,10,8.0
2020,6,106,Lts.,14,35.0
2020,6,106,Lts.,63,116.0
2020,6,111,Unid.,10,1.0
2020,6,158,Lts.,2,280.0
2020,6,158,Lts.,3,4340.0
2020,6,158,Lts.,14,760.0
2020,6,158,Lts.,61,320.0
2020,6,158,Lts.,63,2780.0
2020,6,159,Lts.,3,15.0
2020,6,159,Lts.,10,3.0
2020,6,159,Lts.,14,2.0
2020,6,159,Lts.,61,26.0
2020,6,159,Lts.,63,77.0
2020,6,160,Lts.,2,40.0
2020,6,160,Lts.,3,270.0
2020,6,160,Lts.,4,30.0
2020,6,160,Lts.,10,90.0
2020,6,160,Lts.,14,60.0
2020,6,160,Lts.,22,10.0
2020,6,160,Lts.,61,20.0
2020,6,160,Lts.,63,430.0
2020,6,161,Pack,14,12.0
2020,6,165,Lts.,63,3.0
2020,6,166,Lts.,63,29.0
2020,6,168,Lts.,14,120.0
2020,6,168,Lts.,63,60.0
2020,6,220,Lts.,61,20.0
2020,6,238,Unid.,61,7.0
2020,6,238,Unid.,63,5.0
2020,6,246,Kgs.,61,675.0
2020,6,258,Lts.,3,190.0
2020,6,258,Lts.,10,20.0
2020,6,258,Lts.,63,160.0
2020,6,280,Lts.,61,100.0
2020,6,389,Lts.,2,360.0
2020,6,389,Lts.,3,540.0
2020,6,389,Lts.,14,45.0
2020,6,389,Lts.,61,770.0
2020,6,389,Lts.,63,930.0
2020,6,408,Unid.,10,3.0
2020,6,41,Lts.,63,400.0
2020,6,42,Lts.,63,580.0
2020,6,434,Kgs.,2,9.36
2020,6,434,Kgs.,4,5.4
2020,6,489,Lts.,3,160.0
2020,6,489,Lts.,10,320.0
2020,6,489,Lts.,14,120.0
2020,6,489,Lts.,61,100.0
2020,6,489,Lts.,63,110.0
2020,6,51,Lts.,3,40.0
2020,6,51,Lts.,63,50.0
2020,6,54,Lts.,10,10.0
2020,6,54,Lts.,63,80.0
2020,6,56,Kgs.,3,7.5
2020,6,56,Kgs.,10,0.5
2020,6,56,Kgs.,63,1.5
2020,6,57,Lts.,63,30.0
2020,6,59,Lts.,63,195.0
2020,6,63,Lts.,63,105.0
2020,6,65,Lts.,2,300.0
2020,6,65,Lts.,3,1660.0
2020,6,65,Lts.,4,160.0
2020,6,65,Lts.,10,800.0
2020,6,65,Lts.,14,3100.0
2020,6,65,Lts.,61,1380.0
2020,6,65,Lts.,63,16380.0
2020,6,68,Lts.,2,600.0
2020,6,68,Lts.,3,95.0
2020,6,68,Lts.,63,185.0
2020,6,696,Lts.,2,26.0
2020,6,696,Lts.,3,38.0
2020,6,696,Lts.,63,3.0
2020,6,711,Lts.,3,1070.0
2020,6,711,Lts.,9,45.0
2020,6,711,Lts.,10,215.0
2020,6,711,Lts.,14,5.0
2020,6,711,Lts.,22,30.0
2020,6,711,Lts.,61,370.0
2020,6,711,Lts.,63,490.0
2020,6,735,Lts.,2,60.0
2020,6,735,Lts.,3,180.0
2020,6,735,Lts.,10,60.0
2020,6,735,Lts.,63,100.0
2020,6,76,Lts.,61,20.0
2020,6,766,Tn.,1,1.25
2020,6,774,Tn.,1,1.5
2020,6,776,Lts.,10,4.0
2020,6,776,Lts.,63,2.0
2020,6,78,Kgs.,61,0.25
2020,6,78,Kgs.,63,2.2
2020,6,788,Lts.,63,1.0
2020,6,792,Lts.,2,80.0
2020,6,792,Lts.,3,110.0
2020,6,792,Lts.,4,10.0
2020,6,792,Lts.,10,40.0
2020,6,792,Lts.,11,40.0
2020,6,792,Lts.,14,40.0
2020,6,792,Lts.,61,15.0
2020,6,792,Lts.,63,280.0
2020,6,80,Lts.,2,120.0
2020,6,80,Lts.,4,100.0
2020,6,80,Lts.,22,140.0
2020,6,80,Lts.,63,780.0
2020,6,85,Lts.,11,1.0
2020,6,88,Lts.,63,90.0
2020,6,89,Lts.,22,20.0
2020,6,91,Lts.,3,90.0
2020,6,91,Lts.,14,60.0
2020,6,91,Lts.,63,365.0
2020,6,92,Lts.,2,95.0
2020,6,92,Lts.,3,305.0
2020,6,92,Lts.,10,75.0
2020,6,92,Lts.,14,135.0
2020,6,92,Lts.,61,75.0
2020,6,92,Lts.,63,630.0
2020,6,95,Lts.,2,100.0
2020,6,95,Lts.,3,200.0
2020,6,95,Lts.,14,540.0
2020,6,95,Lts.,61,80.0
2020,6,95,Lts.,63,200.0
2020,7,102,Lts.,1,40.0
2020,7,102,Lts.,2,25.0
2020,7,102,Lts.,3,80.0
2020,7,102,Lts.,4,60.0
2020,7,102,Lts.,10,20.0
2020,7,102,Lts.,14,160.0
2020,7,102,Lts.,15,4.0
2020,7,102,Lts.,61,60.0
2020,7,102,Lts.,62,40.0
2020,7,102,Lts.,63,320.0
2020,7,103,Kgs.,10,3.0
2020,7,103,Kgs.,14,5.0
2020,7,103,Kgs.,63,0.5
2020,7,104,Lts.,10,3.0
2020,7,104,Lts.,22,6.0
2020,7,104,Lts.,61,8.0
2020,7,106,Lts.,10,75.0
2020,7,106,Lts.,14,40.0
2020,7,106,Lts.,61,186.0
2020,7,106,Lts.,62,181.0
2020,7,106,Lts.,63,230.0
2020,7,111,Unid.,61,1.0
2020,7,111,Unid.,62,1.0
2020,7,111,Unid.,63,1.0
2020,7,135,Lts.,63,20.0
2020,7,158,Lts.,1,300.0
2020,7,158,Lts.,3,1340.0
2020,7,158,Lts.,10,10.0
2020,7,158,Lts.,14,680.0
2020,7,158,Lts.,15,1535.0
2020,7,158,Lts.,61,180.0
2020,7,158,Lts.,62,560.0
2020,7,158,Lts.,63,1855.0
2020,7,159,Lts.,1,30.0
2020,7,159,Lts.,2,2.0
2020,7,159,Lts.,3,10.0
2020,7,159,Lts.,10,5.0
2020,7,159,Lts.,14,12.0
2020,7,159,Lts.,15,2.0
2020,7,159,Lts.,22,2.0
2020,7,159,Lts.,61,23.0
2020,7,159,Lts.,62,36.0
2020,7,159,Lts.,63,71.0
2020,7,160,Lts.,1,90.0
2020,7,160,Lts.,2,120.0
2020,7,160,Lts.,3,220.0
2020,7,160,Lts.,10,150.0
2020,7,160,Lts.,15,30.0
2020,7,160,Lts.,18,50.0
2020,7,160,Lts.,61,330.0
2020,7,160,Lts.,62,30.0
2020,7,160,Lts.,63,800.0
2020,7,166,Lts.,2,11.0
2020,7,166,Lts.,14,34.0
2020,7,166,Lts.,15,2.0
2020,7,166,Lts.,61,20.0
2020,7,166,Lts.,62,20.0
2020,7,166,Lts.,63,10.0
2020,7,168,Lts.,1,20.0
2020,7,168,Lts.,3,80.0
2020,7,168,Lts.,10,120.0
2020,7,168,Lts.,14,20.0
2020,7,168,Lts.,15,40.0
2020,7,168,Lts.,22,20.0
2020,7,168,Lts.,61,40.0
2020,7,168,Lts.,63,1200.0
2020,7,215,Kgs.,63,2200.0
2020,7,216,Kgs.,63,575.0
2020,7,220,Lts.,10,5.0
2020,7,220,Lts.,61,30.0
2020,7,238,Unid.,15,3.0
2020,7,238,Unid.,61,1.0
2020,7,238,Unid.,62,1.0
2020,7,246,Kgs.,63,175.0
2020,7,247,Kgs.,63,250.0
2020,7,258,Lts.,3,10.0
2020,7,258,Lts.,61,20.0
2020,7,258,Lts.,63,20.0
2020,7,266,Unid.,15,1.0
2020,7,280,Lts.,18,20.0
2020,7,292,Pack,1,1.0
2020,7,375,Lts.,62,2.0
2020,7,377,Lts.,63,60.0
2020,7,385,Tn.,63,10.4
2020,7,386,Lts.,61,15.0
2020,7,386,Lts.,63,20.0
2020,7,389,Lts.,2,85.0
2020,7,389,Lts.,3,425.0
2020,7,389,Lts.,10,30.0
2020,7,389,Lts.,15,220.0
2020,7,389,Lts.,61,200.0
2020,7,389,Lts.,62,135.0
2020,7,389,Lts.,63,440.0
2020,7,396,Kgs.,3,5.1
2020,7,396,Kgs.,61,8.0
2020,7,396,Pack,2,3.0
2020,7,396,Unid.,7,80.0
2020,7,408,Unid.,62,2.0
2020,7,41,Lts.,15,80.0
2020,7,41,Lts.,61,100.0
2020,7,41,Lts.,62,500.0
2020,7,41,Lts.,63,400.0
2020,7,42,Lts.,61,340.0
2020,7,42,Lts.,63,80.0
2020,7,430,Pack,15,1.0
2020,7,431,Lts.,10,65.0
2020,7,431,Lts.,61,35.0
2020,7,442,Kgs.,63,3.0
2020,7,447,Unid.,62,10.0
2020,7,489,Lts.,3,140.0
2020,7,489,Lts.,4,40.0
2020,7,489,Lts.,10,95.0
2020,7,489,Lts.,14,15.0
2020,7,489,Lts.,15,80.0
2020,7,489,Lts.,18,40.0
2020,7,489,Lts.,22,60.0
2020,7,489,Lts.,61,80.0
2020,7,489,Lts.,63,75.0
2020,7,51,Lts.,10,30.0
2020,7,51,Lts.,61,30.0
2020,7,51,Lts.,63,155.0
2020,7,53,Kgs.,14,3.1999999999999997
2020,7,54,Lts.,14,10.0
2020,7,54,Lts.,62,90.0
2020,7,54,Lts.,63,40.0
2020,7,56,Kgs.,61,0.5
2020,7,56,Kgs.,63,0.5
2020,7,59,Lts.,2,40.0
2020,7,59,Lts.,3,5.0
2020,7,59,Lts.,61,140.0
2020,7,59,Lts.,63,160.0
2020,7,63,Lts.,61,15.0
2020,7,65,Lts.,2,220.0
2020,7,65,Lts.,3,1660.0
2020,7,65,Lts.,10,1800.0
2020,7,65,Lts.,14,260.0
2020,7,65,Lts.,15,1220.0
2020,7,65,Lts.,22,60.0
2020,7,65,Lts.,61,1240.0
2020,7,65,Lts.,62,4540.0
2020,7,65,Lts.,63,15820.0
2020,7,68,Lts.,2,10.0
2020,7,68,Lts.,3,40.0
2020,7,68,Lts.,14,20.0
2020,7,68,Lts.,15,15.0
2020,7,68,Lts.,61,65.0
2020,7,68,Lts.,62,25.0
2020,7,68,Lts.,63,150.0
2020,7,696,Lts.,1,6.0
2020,7,696,Lts.,3,6.0
2020,7,696,Lts.,15,19.0
2020,7,696,Lts.,62,2.0
2020,7,696,Lts.,63,1.0
2020,7,70,Lts.,61,35.0
2020,7,711,Lts.,2,120.0
2020,7,711,Lts.,3,745.0
2020,7,711,Lts.,10,225.0
2020,7,711,Lts.,14,30.0
2020,7,711,Lts.,15,470.0
2020,7,711,Lts.,61,270.0
2020,7,711,Lts.,62,45.0
2020,7,711,Lts.,63,995.0
2020,7,735,Lts.,3,220.0
2020,7,735,Lts.,61,100.0
2020,7,735,Lts.,62,220.0
2020,7,735,Lts.,63,500.0
